"Jonathan Stewart, Car",@NE,31st,3,45,162,0,3,21,1,0,0,9.1,4300,2.12,Sun 1:00,,,,,,,,,,,,,
"Ameer Abdullah, Det",@Min,1st,3,46,163,0,6,50,0,0,0,9.1,4200,2.17,Sun 1:00,,,,,,,,,,,,,
"Jamaal Charles, Den",Oak,20th,3,28,142,1,2,7,0,1,1,7.3,4200,1.74,Sun 4:25,,,,,,,,,,,,,
"Chris Johnson, Ari",SF,27th,2,23,61,0,1,4,0,0,0,3.8,4200,0.89,Sun 4:05,,,,,,,,,,,,,
"Rob Kelley, Was",@KC,19th,2,22,108,0,0,0,0,0,0,5.4,4200,1.29,Mon 8:30,,,,,,,,,,,,,
"Samaje Perine, Was",@KC,19th,3,40,116,0,2,6,0,1,1,4.4,4100,1.07,Mon 8:30,,,,,,,,,,,,,
"Wendell Smallwood, Phi",@LAC,15th,3,19,79,0,3,11,0,0,0,4,4100,0.98,Sun 4:05,,,,,,,,,,,,,
"Terrance West, Bal",Pit,28th,3,33,128,2,2,23,0,1,1,9.4,4100,2.28,Sun 1:00,,,,,,,,,,,,,
"Rex Burkhead, NE",Car,7th,2,5,18,0,4,49,1,0,0,8.3,4000,2.09,Sun 1:00,,,,,,,,,,,,,
"Kenyan Drake, Mia",NO,32nd,2,2,-3,0,1,2,0,0,0,0.5,4000,0.11,Sun 9:30,,,,,,,,,,,,,
"D'Onta Foreman, Hou",Ten,14th,3,21,69,0,2,65,0,0,0,5.1,4000,1.28,Sun 1:00,,,,,,,,,,,,,
"Frank Gore, Ind",@Sea,23rd,3,49,145,2,2,10,0,0,0,9.8,4000,2.46,Sun 8:30,,,,,,,,,,,,,
"Jerick McKinnon, Min",Det,25th,3,8,26,0,8,40,0,0,0,4.9,4000,1.22,Sun 1:00,,,,,,,,,,,,,
"C.J. Prosise, Sea",Ind,18th,3,8,20,0,6,87,0,0,0,5.6,4000,1.39,Sun 8:30,,,,,,,,,,,,,
"Darren Sproles, Phi",@LAC,15th,3,15,61,0,7,73,0,1,1,6.5,4000,1.62,Sun 4:05,,,,,,,,,,,,,
"Charcandrick West, KC",Was,13th,3,3,20,1,3,18,0,1,0,4.3,4000,1.07,Mon 8:30,,,,,,,,,,,,,
"Danny Woodhead, Bal",Pit,28th,1,1,4,0,3,33,0,0,0,6.7,4000,1.68,Sun 1:00,,,,,,,,,,,,,
"LeGarrette Blount, Phi",@LAC,15th,3,26,113,1,2,1,1,0,0,8.5,3900,2.17,Sun 4:05,,,,,,,,,,,,,
"Malcolm Brown, LA",@Dal,24th,2,7,16,1,1,-4,0,0,0,4.1,3900,1.05,Sun 1:00,,,,,,,,,,,,,
"Matt Forte, NYJ",Jax,12th,3,23,94,0,6,58,0,0,0,7.1,3900,1.81,Sun 1:00,,,,,,,,,,,,,
"Alvin Kamara, NO",@Mia,5th,3,10,58,1,10,76,0,0,0,9.8,3900,2.51,Sun 9:30,,,,,,,,,,,,,
"Jalen Richard, Oak",@Den,3rd,3,13,84,1,4,61,0,1,0,8.2,3900,2.09,Sun 4:25,,,,,,,,,,,,,
"Charles Sims, TB",NYG,17th,2,4,6,0,3,16,0,1,1,2.1,3900,0.54,Sun 4:05,,,,,,,,,,,,,
"Kerwynn Williams, Ari",SF,27th,3,15,35,1,1,2,0,0,0,3.6,3900,0.91,Sun 4:05,,,,,,,,,,,,,
"T.J. Yeldon, Jax",@NYJ,26th,--,--,--,--,--,--,--,--,--,0,3900,0,Sun 1:00,,,,,,,,,,,,,
"Alfred Blue, Hou",Ten,14th,--,--,--,--,--,--,--,--,--,0,3800,0,Sun 1:00,,,,,,,,,,,,,
